date,taluk,rain_lag_7,rain_lag_30,rolling_30_rain,temp,humidity,wind,pressure,month,target_monthly_rain,target_category
2020-10-15,brahmavar,8.66,18.31,482.62,24.2,90.03,2.32,96.49,10,225.52,Normal
2020-10-16,brahmavar,5.24,9.26,472.87000000000006,24.36,88.2,1.82,96.53,10,225.52,Normal
2020-10-17,brahmavar,8.87,16.15,465.80000000000007,24.29,87.44,1.43,96.64,10,225.52,Normal
2020-10-18,brahmavar,7.73,17.28,449.9800000000001,24.36,85.69,0.97,96.73,10,225.52,Normal
2020-10-19,brahmavar,18.85,72.23,434.24,24.37,86.75,1.15,96.72,10,225.52,Normal
2020-10-20,brahmavar,18.31,96.07,362.13,24.33,89.98,1.54,96.68,10,225.52,Normal
2020-10-21,brahmavar,66.34,27.98,273.45,24.1,91.49,1.3,96.74,10,225.52,Normal
2020-10-22,brahmavar,8.56,5.56,267.56,24.09,89.12,1.09,96.71,10,225.52,Normal
2020-10-23,brahmavar,2.19,3.96,280.17,24.3,91.47,1.7,96.72,10,225.52,Normal
2020-10-24,brahmavar,0.33,2.51,277.1,24.36,92.05,1.75,96.84,10,225.52,Normal
2020-10-25,brahmavar,1.54,22.25,279.32,24.44,86.26,1.45,96.96,10,225.52,Normal
2020-10-26,brahmavar,0.12,23.24,257.33,25.24,83.53,0.79,96.95,10,225.52,Normal
2020-10-27,brahmavar,7.39,1.11,235.89999999999995,25.67,82.42,0.81,96.88,10,225.52,Normal
2020-10-28,brahmavar,22.09,0.54,235.85999999999999,25.05,81.79,1.02,96.95,10,225.52,Normal
2020-10-29,brahmavar,18.17,8.59,235.54999999999995,24.57,80.04,1.23,96.97,10,225.52,Normal
2020-10-30,brahmavar,0.89,2.23,227.04999999999998,25.02,80.58,1.0,96.93,10,225.52,Normal
2020-10-31,brahmavar,4.73,0.36,225.03,25.01,79.88,0.91,96.92,10,225.52,Normal
2020-11-01,brahmavar,0.26,1.62,225.16,25.04,82.67,0.88,97.01,11,35.4,Deficit
2020-11-02,brahmavar,1.81,1.69,226.79000000000002,25.4,79.79,0.8,97.06,11,35.4,Deficit
2020-11-03,brahmavar,1.07,2.03,225.86000000000004,25.68,82.26,0.82,97.02,11,35.4,Deficit
2020-11-04,brahmavar,0.23,0.78,229.98000000000005,25.6,83.99,0.6,96.99,11,35.4,Deficit
2020-11-05,brahmavar,0.09,6.73,233.29000000000005,24.76,81.97,1.06,97.01,11,35.4,Deficit
2020-11-06,brahmavar,0.21,8.14,231.56000000000003,26.03,81.66,1.03,97.08,11,35.4,Deficit
2020-11-07,brahmavar,0.49,8.66,224.31,25.71,84.56,0.98,97.13,11,35.4,Deficit
2020-11-08,brahmavar,3.25,5.24,215.76999999999998,26.19,82.61,1.27,97.15,11,35.4,Deficit
2020-11-09,brahmavar,0.76,8.87,210.75,25.1,80.58,1.54,97.09,11,35.4,Deficit
2020-11-10,brahmavar,6.15,7.73,201.92000000000002,23.21,73.28,1.69,96.91,11,35.4,Deficit
2020-11-11,brahmavar,4.09,18.85,194.19,22.68,74.56,1.64,96.95,11,35.4,Deficit
2020-11-12,brahmavar,5.0,18.31,175.33999999999997,25.02,84.44,1.51,96.91,11,35.4,Deficit
2020-11-13,brahmavar,0.89,66.34,157.02999999999997,26.05,83.01,1.05,96.91,11,35.4,Deficit
2020-11-14,brahmavar,0.12,8.56,95.45000000000002,25.52,83.12,1.27,96.83,11,35.4,Deficit
2020-11-15,brahmavar,0.22,2.19,86.91000000000001,25.89,80.97,1.8,96.78,11,35.4,Deficit
2020-11-16,brahmavar,0.04,0.33,84.74,26.03,83.5,1.13,96.83,11,35.4,Deficit
2020-11-17,brahmavar,0.0,1.54,87.96,25.6,82.92,1.5,96.79,11,35.4,Deficit
2020-11-18,brahmavar,0.0,0.12,88.52,25.88,79.41,0.78,96.84,11,35.4,Deficit
2020-11-19,brahmavar,0.0,7.39,91.64999999999999,25.68,80.51,1.16,96.88,11,35.4,Deficit
2020-11-20,brahmavar,4.76,22.09,84.91999999999999,25.84,78.8,0.71,96.96,11,35.4,Deficit
2020-11-21,brahmavar,0.02,18.17,63.05,24.66,73.57,0.87,97.03,11,35.4,Deficit
2020-11-22,brahmavar,0.02,0.89,44.879999999999995,23.8,70.81,1.12,97.09,11,35.4,Deficit
2020-11-23,brahmavar,3.55,4.73,43.989999999999995,23.67,73.06,1.29,97.1,11,35.4,Deficit
2020-11-24,brahmavar,2.1,0.26,39.269999999999996,24.57,81.36,1.16,96.98,11,35.4,Deficit
2020-11-25,brahmavar,3.25,1.81,39.00999999999999,25.22,79.59,1.45,96.85,11,35.4,Deficit
2020-11-26,brahmavar,0.66,1.07,37.199999999999996,24.51,81.45,1.57,96.84,11,35.4,Deficit
2020-11-27,brahmavar,0.22,0.23,36.370000000000005,23.8,78.99,2.05,96.96,11,35.4,Deficit
2020-11-28,brahmavar,0.0,0.09,36.160000000000004,24.5,78.31,1.44,97.02,11,35.4,Deficit
2020-11-29,brahmavar,0.0,0.21,36.07,25.48,76.46,0.93,97.08,11,35.4,Deficit
2020-11-30,brahmavar,0.01,0.49,35.89000000000001,25.43,77.82,1.22,97.1,11,35.4,Deficit
2020-12-01,brahmavar,0.0,3.25,35.400000000000006,24.36,75.44,1.62,97.13,12,17.07,Normal
2020-12-02,brahmavar,0.0,0.76,32.150000000000006,23.25,74.77,1.43,97.03,12,17.07,Normal
2020-12-03,brahmavar,0.24,6.15,31.42,24.11,78.91,1.54,96.92,12,17.07,Normal
2020-12-04,brahmavar,0.02,4.09,26.450000000000003,25.21,81.39,1.57,96.79,12,17.07,Normal
2020-12-05,brahmavar,0.0,5.0,22.410000000000004,25.2,79.47,1.59,96.84,12,17.07,Normal
2020-12-06,brahmavar,0.03,0.89,17.42,25.7,78.31,1.67,96.91,12,17.07,Normal
2020-12-07,brahmavar,0.0,0.12,16.540000000000006,25.9,79.43,1.51,97.02,12,17.07,Normal
2020-12-08,brahmavar,0.0,0.22,16.730000000000004,25.7,81.57,1.41,97.1,12,17.07,Normal
2020-12-09,brahmavar,0.03,0.04,20.380000000000003,25.57,81.0,1.21,97.04,12,17.07,Normal
2020-12-10,brahmavar,1.18,0.0,20.690000000000005,24.37,78.08,1.28,97.07,12,17.07,Normal
2020-12-11,brahmavar,0.05,0.0,26.770000000000003,24.63,76.81,0.8,97.08,12,17.07,Normal
2020-12-12,brahmavar,0.01,0.0,27.860000000000003,24.68,72.45,0.84,97.04,12,17.07,Normal
2020-12-13,brahmavar,0.01,4.76,28.489999999999995,24.46,76.54,0.65,96.96,12,17.07,Normal
2020-12-14,brahmavar,0.31,0.02,24.06,24.76,76.15,0.61,96.95,12,17.07,Normal
2020-12-15,brahmavar,3.87,0.02,24.349999999999994,24.33,73.55,0.83,97.06,12,17.07,Normal
2020-12-16,brahmavar,0.35,3.55,24.369999999999994,24.13,76.13,1.28,97.1,12,17.07,Normal
2020-12-17,brahmavar,6.08,2.1,20.819999999999997,25.02,76.01,1.36,97.1,12,17.07,Normal
2020-12-18,brahmavar,1.09,3.25,18.82,24.65,74.43,1.48,97.07,12,17.07,Normal
2020-12-19,brahmavar,0.63,0.66,15.589999999999998,24.13,76.29,1.69,97.11,12,17.07,Normal
2020-12-20,brahmavar,0.33,0.22,14.93,23.64,74.35,2.09,97.15,12,17.07,Normal
2020-12-21,brahmavar,0.31,0.0,14.709999999999999,22.49,69.61,1.65,97.05,12,17.07,Normal
2020-12-22,brahmavar,0.04,0.0,14.71,23.26,68.66,1.07,97.0,12,17.07,Normal
2020-12-23,brahmavar,0.0,0.01,14.709999999999999,24.52,71.54,0.75,96.94,12,17.07,Normal
2020-12-24,brahmavar,0.1,0.0,14.7,25.38,77.44,0.84,96.85,12,17.07,Normal
2020-12-25,brahmavar,0.02,0.0,14.709999999999999,25.33,78.22,0.81,96.9,12,17.07,Normal
2020-12-26,brahmavar,0.0,0.24,14.75,24.49,74.12,1.02,97.0,12,17.07,Normal
2020-12-27,brahmavar,0.0,0.02,14.51,23.11,72.95,1.24,96.99,12,17.07,Normal
2020-12-28,brahmavar,0.0,0.0,14.49,23.13,72.19,1.1,96.95,12,17.07,Normal
2020-12-29,brahmavar,0.0,0.03,14.49,23.29,71.05,1.11,96.91,12,17.07,Normal
2020-12-30,brahmavar,0.0,0.0,14.459999999999999,24.85,77.53,1.14,96.86,12,17.07,Normal
2020-12-31,brahmavar,0.01,0.0,14.620000000000001,25.66,75.6,1.1,96.91,12,17.07,Normal
2021-01-01,brahmavar,0.04,0.03,17.07,23.19,75.11,1.67,97.0,1,25.97,Normal
2021-01-02,brahmavar,0.0,1.18,17.099999999999998,23.08,74.0,1.53,97.0,1,25.97,Normal
2021-01-03,brahmavar,0.0,0.05,15.93,25.21,76.46,1.25,96.88,1,25.97,Normal
2021-01-04,brahmavar,0.0,0.01,15.989999999999998,25.33,77.58,0.67,96.88,1,25.97,Normal
2021-01-05,brahmavar,0.0,0.01,18.549999999999997,23.85,82.69,1.13,96.95,1,25.97,Normal
2021-01-06,brahmavar,0.16,0.31,20.46,24.8,83.01,1.35,96.92,1,25.97,Normal
2021-01-07,brahmavar,2.45,3.87,25.79,24.6,87.44,1.03,96.77,1,25.97,Normal
2021-01-08,brahmavar,0.06,0.35,26.82,23.93,88.46,1.07,96.73,1,25.97,Normal
2021-01-09,brahmavar,0.01,6.08,29.09,24.82,83.27,0.95,96.74,1,25.97,Normal
2021-01-10,brahmavar,0.11,1.09,25.37,25.27,80.69,0.71,96.85,1,25.97,Normal
2021-01-11,brahmavar,2.57,0.63,24.549999999999997,25.47,74.69,0.76,96.93,1,25.97,Normal
2021-01-12,brahmavar,1.92,0.33,24.1,24.85,71.3,1.34,96.95,1,25.97,Normal
2021-01-13,brahmavar,5.64,0.31,23.8,24.03,72.33,1.81,96.92,1,25.97,Normal
2021-01-14,brahmavar,4.9,0.04,23.490000000000002,24.6,73.23,1.31,96.87,1,25.97,Normal
2021-01-15,brahmavar,2.62,0.0,23.46,25.59,72.01,0.9,96.87,1,25.97,Normal
2021-01-16,brahmavar,2.36,0.1,23.64,25.55,74.97,0.67,96.8,1,25.97,Normal
2021-01-17,brahmavar,0.27,0.02,27.000000000000004,25.6,76.33,0.46,96.85,1,25.97,Normal
2021-01-18,brahmavar,0.18,0.0,27.900000000000002,25.41,71.44,0.76,96.95,1,25.97,Normal
2021-01-19,brahmavar,0.03,0.0,28.330000000000002,24.67,71.82,0.94,96.99,1,25.97,Normal
2021-01-20,brahmavar,0.0,0.0,28.400000000000002,24.41,67.4,0.84,97.06,1,25.97,Normal
2021-01-21,brahmavar,0.01,0.0,28.400000000000002,23.93,66.2,1.31,97.02,1,25.97,Normal
2021-01-22,brahmavar,0.18,0.0,28.400000000000002,24.02,70.52,1.24,96.97,1,25.97,Normal
2021-01-23,brahmavar,3.46,0.01,28.4,24.57,74.09,1.03,96.96,1,25.97,Normal
2021-01-24,brahmavar,0.92,0.04,28.44,24.56,68.49,0.95,97.04,1,25.97,Normal
2021-01-25,brahmavar,0.43,0.0,28.44,23.96,63.93,1.08,97.09,1,25.97,Normal
2021-01-26,brahmavar,0.07,0.0,28.44,23.46,62.05,0.96,97.03,1,25.97,Normal
2021-01-27,brahmavar,0.0,0.0,28.44,23.54,62.78,0.9,97.07,1,25.97,Normal
2021-01-28,brahmavar,0.0,0.0,28.450000000000003,23.37,66.15,1.03,97.08,1,25.97,Normal
2021-01-29,brahmavar,0.0,0.16,28.450000000000003,23.36,70.81,1.38,97.14,1,25.97,Normal
2021-01-30,brahmavar,0.05,2.45,28.300000000000004,23.98,71.2,1.21,97.06,1,25.97,Normal
2021-01-31,brahmavar,0.04,0.06,25.85,24.36,69.63,1.11,97.07,1,25.97,Normal
2021-02-01,brahmavar,0.0,0.01,25.910000000000004,23.41,63.35,1.97,97.19,2,4.82,Deficit
2021-02-02,brahmavar,0.0,0.11,25.900000000000002,23.21,65.83,1.86,97.21,2,4.82,Deficit
2021-02-03,brahmavar,0.01,2.57,25.79,24.07,69.91,1.29,97.15,2,4.82,Deficit
2021-02-04,brahmavar,0.0,1.92,23.220000000000002,24.87,71.69,0.91,97.15,2,4.82,Deficit
2021-02-05,brahmavar,0.01,5.64,21.3,24.15,73.91,1.03,97.11,2,4.82,Deficit
2021-02-06,brahmavar,0.0,4.9,15.67,24.08,68.35,1.01,96.99,2,4.82,Deficit
2021-02-07,brahmavar,0.12,2.62,10.77,23.5,58.73,1.71,97.05,2,4.82,Deficit
2021-02-08,brahmavar,0.0,2.36,8.15,22.79,59.85,1.95,97.09,2,4.82,Deficit
2021-02-09,brahmavar,0.0,0.27,5.79,23.1,59.37,1.54,97.05,2,4.82,Deficit
2021-02-10,brahmavar,0.0,0.18,5.52,23.2,57.29,1.18,96.98,2,4.82,Deficit
2021-02-11,brahmavar,0.0,0.03,5.34,23.34,56.05,1.02,96.92,2,4.82,Deficit
2021-02-12,brahmavar,0.01,0.0,5.3100000000000005,24.45,58.23,0.89,97.0,2,4.82,Deficit
2021-02-13,brahmavar,0.0,0.01,5.3100000000000005,24.34,65.98,1.22,97.11,2,4.82,Deficit
2021-02-14,brahmavar,0.0,0.18,5.3,24.51,65.31,1.03,97.14,2,4.82,Deficit
2021-02-15,brahmavar,0.0,3.46,5.13,24.61,69.06,1.08,97.04,2,4.82,Deficit
2021-02-16,brahmavar,0.0,0.92,1.6700000000000002,24.65,71.92,1.38,97.01,2,4.82,Deficit
2021-02-17,brahmavar,0.0,0.43,0.8,25.26,74.18,1.69,96.96,2,4.82,Deficit
2021-02-18,brahmavar,0.0,0.07,0.45999999999999996,25.22,73.56,1.36,97.04,2,4.82,Deficit
2021-02-19,brahmavar,0.0,0.0,0.9400000000000001,22.6,74.27,1.75,97.12,2,4.82,Deficit
2021-02-20,brahmavar,0.0,0.0,3.07,24.08,66.36,2.0,97.01,2,4.82,Deficit
2021-02-21,brahmavar,0.01,0.0,3.26,24.61,67.47,1.83,97.12,2,4.82,Deficit
2021-02-22,brahmavar,0.0,0.05,3.8099999999999996,25.74,61.52,1.06,97.17,2,4.82,Deficit
2021-02-23,brahmavar,0.05,0.04,4.29,26.05,65.81,1.21,97.04,2,4.82,Deficit
2021-02-24,brahmavar,0.09,0.0,4.57,26.24,63.64,1.24,96.97,2,4.82,Deficit
2021-02-25,brahmavar,0.55,0.0,4.67,26.39,68.05,1.28,97.02,2,4.82,Deficit
2021-02-26,brahmavar,2.13,0.01,4.8,26.22,71.29,1.77,96.93,2,4.82,Deficit
2021-02-27,brahmavar,0.19,0.0,4.8,26.58,67.08,1.45,96.8,2,4.82,Deficit
2021-02-28,brahmavar,0.55,0.01,4.819999999999999,26.82,64.53,1.35,96.8,2,4.82,Deficit
2021-03-01,brahmavar,0.53,0.0,4.9399999999999995,26.98,63.44,0.97,97.09,3,13.91,Deficit
2021-03-02,brahmavar,0.32,0.12,5.339999999999999,26.67,63.76,0.87,97.1,3,13.91,Deficit
2021-03-03,brahmavar,0.1,0.0,5.27,26.74,57.47,0.96,96.93,3,13.91,Deficit
2021-03-04,brahmavar,0.13,0.0,5.31,26.55,53.83,1.22,96.96,3,13.91,Deficit
2021-03-05,brahmavar,0.01,0.0,5.319999999999999,26.58,57.92,1.0,97.12,3,13.91,Deficit
2021-03-06,brahmavar,0.02,0.0,5.33,26.73,67.85,1.4,97.15,3,13.91,Deficit
2021-03-07,brahmavar,0.13,0.01,5.35,27.21,59.78,1.04,97.0,3,13.91,Deficit
2021-03-08,brahmavar,0.4,0.0,5.339999999999999,26.93,58.71,1.33,97.01,3,13.91,Deficit
2021-03-09,brahmavar,0.05,0.0,5.339999999999999,27.23,54.45,1.14,97.06,3,13.91,Deficit
2021-03-10,brahmavar,0.04,0.0,5.38,26.74,62.47,1.11,97.08,3,13.91,Deficit
2021-03-11,brahmavar,0.01,0.0,5.39,25.99,68.87,1.06,97.1,3,13.91,Deficit
2021-03-12,brahmavar,0.01,0.0,6.539999999999999,27.12,66.57,0.86,97.15,3,13.91,Deficit
2021-03-13,brahmavar,0.02,0.0,7.559999999999999,27.17,57.23,1.01,97.08,3,13.91,Deficit
2021-03-14,brahmavar,0.0,0.0,7.739999999999998,26.92,57.19,1.37,96.95,3,13.91,Deficit
2021-03-15,brahmavar,0.0,0.0,7.749999999999998,27.48,64.8,1.16,96.91,3,13.91,Deficit
2021-03-16,brahmavar,0.04,0.01,7.839999999999998,27.49,60.08,1.34,96.91,3,13.91,Deficit
2021-03-17,brahmavar,0.01,0.0,7.939999999999999,27.69,56.9,1.22,96.81,3,13.91,Deficit
2021-03-18,brahmavar,1.15,0.05,7.969999999999999,27.63,63.41,1.27,96.87,3,13.91,Deficit
2021-03-19,brahmavar,1.02,0.09,8.03,28.02,63.46,1.27,96.83,3,13.91,Deficit
2021-03-20,brahmavar,0.18,0.55,7.94,27.81,61.96,1.38,96.76,3,13.91,Deficit
2021-03-21,brahmavar,0.01,2.13,7.81,27.82,66.4,1.23,96.74,3,13.91,Deficit
2021-03-22,brahmavar,0.09,0.19,6.260000000000001,28.3,63.19,1.27,96.84,3,13.91,Deficit
2021-03-23,brahmavar,0.11,0.55,6.38,28.68,64.49,1.02,96.88,3,13.91,Deficit
2021-03-24,brahmavar,0.03,0.53,6.25,28.3,64.88,1.09,96.9,3,13.91,Deficit
2021-03-25,brahmavar,0.11,0.32,6.639999999999999,27.92,69.11,0.98,96.88,3,13.91,Deficit
2021-03-26,brahmavar,0.0,0.1,6.6499999999999995,29.48,59.98,0.8,96.75,3,13.91,Deficit
2021-03-27,brahmavar,0.42,0.13,6.589999999999999,29.2,62.73,1.24,96.75,3,13.91,Deficit
2021-03-28,brahmavar,0.58,0.01,6.959999999999999,28.98,65.62,1.15,96.75,3,13.91,Deficit
2021-03-29,brahmavar,0.31,0.02,8.2,29.16,63.39,1.27,96.74,3,13.91,Deficit
2021-03-30,brahmavar,0.42,0.13,12.71,28.17,70.51,1.69,96.71,3,13.91,Deficit
2021-03-31,brahmavar,0.92,0.4,13.260000000000002,28.44,69.39,1.67,96.62,3,13.91,Deficit
2021-04-01,brahmavar,0.33,0.05,13.51,27.96,64.83,2.01,96.64,4,68.75,Normal
2021-04-02,brahmavar,0.04,0.04,13.489999999999998,27.43,64.72,1.76,96.69,4,68.75,Normal
2021-04-03,brahmavar,0.5,0.01,13.469999999999999,26.61,67.81,1.8,96.78,4,68.75,Normal
2021-04-04,brahmavar,1.25,0.01,13.610000000000001,27.43,63.79,1.94,96.87,4,68.75,Normal
2021-04-05,brahmavar,4.53,0.02,13.65,28.83,63.45,2.01,96.79,4,68.75,Normal
2021-04-06,brahmavar,0.68,0.0,13.69,29.29,60.86,1.33,96.8,4,68.75,Normal
2021-04-07,brahmavar,0.65,0.0,14.240000000000002,29.42,62.66,1.39,96.91,4,68.75,Normal
2021-04-08,brahmavar,0.03,0.04,15.540000000000003,28.98,62.51,1.49,96.79,4,68.75,Normal
2021-04-09,brahmavar,0.02,0.01,16.140000000000004,29.11,61.35,1.33,96.69,4,68.75,Normal
2021-04-10,brahmavar,0.15,1.15,17.200000000000003,29.25,62.98,1.16,96.79,4,68.75,Normal
2021-04-11,brahmavar,0.05,1.02,16.310000000000002,28.59,66.92,1.19,96.95,4,68.75,Normal
2021-04-12,brahmavar,0.06,0.18,20.830000000000002,28.05,72.94,1.12,97.01,4,68.75,Normal
2021-04-13,brahmavar,0.55,0.01,30.93,27.75,74.61,1.14,97.0,4,68.75,Normal
2021-04-14,brahmavar,1.3,0.09,40.58,27.36,74.78,0.92,96.95,4,68.75,Normal
2021-04-15,brahmavar,0.64,0.11,45.669999999999995,27.32,73.81,1.26,96.95,4,68.75,Normal
2021-04-16,brahmavar,1.07,0.03,47.23,27.47,74.22,1.28,96.89,4,68.75,Normal
2021-04-17,brahmavar,0.26,0.11,48.58,27.85,74.28,1.16,96.93,4,68.75,Normal
2021-04-18,brahmavar,5.54,0.0,49.35,27.96,73.28,1.2,97.04,4,68.75,Normal
2021-04-19,brahmavar,10.28,0.42,53.05000000000001,27.07,77.13,1.15,96.94,4,68.75,Normal
2021-04-20,brahmavar,9.66,0.58,53.56000000000001,27.39,74.49,1.14,96.83,4,68.75,Normal
2021-04-21,brahmavar,5.18,0.31,56.15000000000002,27.43,73.48,1.22,96.95,4,68.75,Normal
2021-04-22,brahmavar,1.67,0.42,56.52000000000001,27.27,75.52,1.29,96.93,4,68.75,Normal
2021-04-23,brahmavar,1.38,0.92,60.400000000000006,26.84,77.59,1.04,96.95,4,68.75,Normal
2021-04-24,brahmavar,0.88,0.33,65.64,27.98,72.53,1.24,96.84,4,68.75,Normal
2021-04-25,brahmavar,3.7,0.04,65.73,28.31,72.52,1.09,96.8,4,68.75,Normal
2021-04-26,brahmavar,0.93,0.5,67.91,29.13,68.84,1.27,96.76,4,68.75,Normal
2021-04-27,brahmavar,3.17,1.25,69.39999999999999,28.2,72.83,1.1,96.84,4,68.75,Normal
2021-04-28,brahmavar,0.68,4.53,72.05,28.27,73.24,1.1,96.93,4,68.75,Normal
2021-04-29,brahmavar,4.3,0.68,68.33999999999999,28.67,70.66,1.38,96.85,4,68.75,Normal
2021-04-30,brahmavar,6.16,0.65,68.8,29.21,67.22,1.17,96.72,4,68.75,Normal
2021-05-01,brahmavar,0.42,0.03,68.74999999999999,29.09,71.61,1.17,96.7,5,275.84,Normal
2021-05-02,brahmavar,2.22,0.02,74.85999999999999,28.11,75.85,0.85,96.76,5,275.84,Normal
2021-05-03,brahmavar,1.99,0.15,77.13,28.69,72.52,1.18,96.68,5,275.84,Normal
2021-05-04,brahmavar,3.9,0.05,81.78999999999999,27.66,79.04,0.98,96.68,5,275.84,Normal
2021-05-05,brahmavar,0.82,0.06,84.52000000000001,28.21,79.42,1.03,96.68,5,275.84,Normal
2021-05-06,brahmavar,1.14,0.55,93.01,27.84,81.62,1.1,96.74,5,275.84,Normal
2021-05-07,brahmavar,0.6,1.3,96.44000000000001,28.25,77.19,0.78,96.8,5,275.84,Normal
2021-05-08,brahmavar,6.14,0.64,102.95,28.28,77.15,0.92,96.71,5,275.84,Normal
2021-05-09,brahmavar,2.29,1.07,106.77000000000001,27.35,82.41,0.94,96.69,5,275.84,Normal
2021-05-10,brahmavar,4.81,0.26,109.02,27.6,81.85,1.12,96.66,5,275.84,Normal
2021-05-11,brahmavar,2.78,5.54,112.94,27.57,84.45,1.14,96.68,5,275.84,Normal
2021-05-12,brahmavar,8.55,10.28,112.94000000000001,27.26,84.73,1.28,96.6,5,275.84,Normal
2021-05-13,brahmavar,3.98,9.66,109.89000000000001,27.07,84.74,1.38,96.54,5,275.84,Normal
2021-05-14,brahmavar,7.81,5.18,107.33999999999999,26.82,80.82,2.83,96.26,5,275.84,Normal
2021-05-15,brahmavar,4.46,1.67,113.37,25.55,88.81,4.83,95.89,5,275.84,Normal
2021-05-16,brahmavar,3.32,1.38,188.39000000000001,26.49,87.12,4.12,96.24,5,275.84,Normal
2021-05-17,brahmavar,4.18,0.88,205.95000000000002,26.17,89.04,2.66,96.59,5,275.84,Normal
2021-05-18,brahmavar,5.54,3.7,211.37,26.29,89.67,2.38,96.64,5,275.84,Normal
2021-05-19,brahmavar,7.23,0.93,219.65,26.16,88.67,1.83,96.66,5,275.84,Normal
2021-05-20,brahmavar,7.11,3.17,225.1,25.74,86.66,1.65,96.74,5,275.84,Normal
2021-05-21,brahmavar,11.21,0.68,228.97,25.53,85.24,1.52,96.79,5,275.84,Normal
2021-05-22,brahmavar,76.69,4.3,232.38,25.4,86.05,1.18,96.78,5,275.84,Normal
2021-05-23,brahmavar,18.94,6.16,237.75,25.82,82.86,1.33,96.82,5,275.84,Normal
2021-05-24,brahmavar,6.3,0.42,234.47999999999996,26.1,83.54,1.57,96.87,5,275.84,Normal
2021-05-25,brahmavar,11.98,2.22,236.86999999999998,25.65,88.39,1.98,96.73,5,275.84,Normal
2021-05-26,brahmavar,6.38,1.99,252.07999999999998,25.61,86.18,2.63,96.72,5,275.84,Normal
2021-05-27,brahmavar,7.04,3.9,252.72999999999996,26.11,81.97,2.18,96.76,5,275.84,Normal
2021-05-28,brahmavar,4.09,0.82,249.88999999999996,25.89,86.23,1.47,96.82,5,275.84,Normal
2021-05-29,brahmavar,9.67,1.14,252.34,26.09,83.91,1.72,96.87,5,275.84,Normal
2021-05-30,brahmavar,2.89,0.6,259.71000000000004,25.52,84.14,1.65,96.84,5,275.84,Normal
2021-05-31,brahmavar,2.81,6.14,265.5,25.88,87.96,2.03,96.58,5,275.84,Normal
2021-06-01,brahmavar,17.43,2.29,269.69999999999993,26.47,89.02,1.72,96.57,6,845.4399999999999,Normal
2021-06-02,brahmavar,2.64,4.81,274.7,25.89,88.25,1.12,96.63,6,845.4399999999999,Normal
2021-06-03,brahmavar,1.06,2.78,281.05,26.69,86.01,1.11,96.71,6,845.4399999999999,Normal
2021-06-04,brahmavar,3.27,8.55,311.96,25.94,88.81,1.17,96.81,6,845.4399999999999,Normal
2021-06-05,brahmavar,8.51,3.98,387.05,25.32,82.83,1.61,96.81,6,845.4399999999999,Normal
2021-06-06,brahmavar,6.39,7.81,404.58,25.44,80.67,1.2,96.82,6,845.4399999999999,Normal
2021-06-07,brahmavar,10.34,4.46,398.89,25.45,83.38,1.23,96.89,6,845.4399999999999,Normal
2021-06-08,brahmavar,7.29,3.32,395.49999999999994,25.73,85.18,1.69,96.84,6,845.4399999999999,Normal
2021-06-09,brahmavar,11.16,4.18,393.42,26.06,86.12,2.23,96.75,6,845.4399999999999,Normal
2021-06-10,brahmavar,33.69,5.54,394.88,25.68,86.2,2.3,96.66,6,845.4399999999999,Normal
2021-06-11,brahmavar,83.64,7.23,397.78,25.88,86.17,2.03,96.73,6,845.4399999999999,Normal
2021-06-12,brahmavar,21.51,7.11,403.42,24.56,85.26,1.95,96.8,6,845.4399999999999,Normal
2021-06-13,brahmavar,2.12,11.21,469.90999999999997,24.66,84.99,2.24,96.74,6,845.4399999999999,Normal
2021-06-14,brahmavar,1.07,76.69,535.0400000000001,25.23,89.51,3.47,96.58,6,845.4399999999999,Normal
2021-06-15,brahmavar,1.24,18.94,519.35,25.26,89.82,2.79,96.57,6,845.4399999999999,Normal
2021-06-16,brahmavar,5.64,6.3,624.6300000000001,25.62,91.1,2.89,96.68,6,845.4399999999999,Normal
2021-06-17,brahmavar,8.44,11.98,726.4300000000001,25.95,88.73,2.93,96.76,6,845.4399999999999,Normal
2021-06-18,brahmavar,12.87,6.38,760.48,25.46,88.27,2.83,96.88,6,845.4399999999999,Normal
2021-06-19,brahmavar,73.6,7.04,774.69,25.56,89.14,2.68,96.99,6,845.4399999999999,Normal
2021-06-20,brahmavar,76.34,4.09,796.38,25.21,90.21,2.07,97.0,6,845.4399999999999,Normal
2021-06-21,brahmavar,61.0,9.67,853.19,25.27,90.11,1.86,96.91,6,845.4399999999999,Normal
2021-06-22,brahmavar,124.22,2.89,853.9200000000001,25.41,89.14,1.9,96.82,6,845.4399999999999,Normal
2021-06-23,brahmavar,108.1,2.81,858.8199999999999,25.51,87.65,1.88,96.82,6,845.4399999999999,Normal
2021-06-24,brahmavar,46.03,17.43,858.8499999999999,25.41,86.93,2.0,96.88,6,845.4399999999999,Normal
2021-06-25,brahmavar,20.59,2.64,843.37,25.16,87.12,1.91,96.79,6,845.4399999999999,Normal
2021-06-26,brahmavar,28.73,1.06,842.8000000000001,25.18,87.6,2.09,96.76,6,845.4399999999999,Normal
2021-06-27,brahmavar,60.9,3.27,852.5500000000001,23.72,83.63,1.33,96.89,6,845.4399999999999,Normal
2021-06-28,brahmavar,10.4,8.51,865.7099999999999,23.82,84.18,1.31,96.77,6,845.4399999999999,Normal
2021-06-29,brahmavar,7.79,6.39,860.96,25.25,84.38,1.32,96.7,6,845.4399999999999,Normal
